"","objectid","scientificname","displayname","subjectnumber","habitat","locality","location","coordinates","township","fipscode","local_ownership","sitename","coordinateuncertaintyinmeters","waterbodyname","numbercollected","abundance","density","grossarea","grossareaunits","infestedarea","infestedareaunits","treatmentarea","treatmentcomments","disturbance","appxquantity","percentcover","eradicationdate","plantstreated","infestationstatus","eradicationstatus","reporter","observationdate","yearaccuracy","dateentered","dateupdated","updatedby","surveyorid","observationidentifier","dateuncertaintyindays","originalreportedsubject","phenology","sex","host","hostphenology","incidence","incidenceunit","incidencestring","severity","severityunit","severitystring","verificationmethod","identificationcredibility","reviewidentifier","identificationdate","reviewed","reviewer","datereviewed","publiccomments","datacollectionmethod","visittype","surveyor","othersurveyors","reporteraffiliation","url","nadatum","comments","projectname","quantity","quantityunits","traptype","numberoftraps","targetname","targetcount","targetrange","geogwkt","geogtype","private","recordbasis","managementstatus","populationstatus","centroidtype","OriginalRecordID","resistanceprofiles","geometry"
"1",12291134,"Peganum harmala","African rue (Peganum harmala L.)",6158,NA,NA,"Eddy, New Mexico, United States","  32.85430,-104.30819",NA,"35015",NA,NA,4,NA,NA,NA,"<5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Positive","Positive","Riki Lopez","2024-11-21T13:12:27.000Z",NA,"2024-11-25T16:55:55.433Z","2025-01-06T22:12:57.113Z",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified",NA,NA,TRUE,"Dylan Burruss","2025-01-06T22:12:57.113Z","",NA,NA,NA,NA,NA,NA,"WGS84     ","Karr Ranch Rd ","EDDMapS App",NA,NA,NA,NA,NA,NA,NA,"POINT (-104.308192 32.854299)","Point",TRUE,"Human Observation","Unknown",NA,NA,NA,"0",c(-104.308192, 32.854299)
"2",8287385,"Peganum harmala","African rue (Peganum harmala L.)",6158,NA,NA,"Otero, New Mexico, United States","  32.92117,-105.92078",NA,"35035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Positive","Positive","iNaturalist Database ","2014-04-23T00:00:00.000Z",NA,"2019-10-30T11:57:09.830Z","2014-05-05T17:26:14.000Z",NA,"2991",NA,NA,"Peganum harmala",NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified","Chuck Sexton",NA,TRUE,"Edward Sprigg","2021-11-09T17:04:12.937Z","",NA,NA,"sea-kangaroo",NA,NA,"http://www.inaturalist.org/observations/662437",NA,"","iNaturalist API",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.920783997 32.9211654663)","Point",TRUE,NA,NA,NA,NA,NA,"0",c(-105.920783997, 32.9211654663)
"282",1610807,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Taos, New Mexico, United States","  36.22341,-105.59633",NA,"35055","Carson National Forest                                                                                                                                                                                  ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.59633 36.22341)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.59633, 36.22341)
"283",1610803,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Taos, New Mexico, United States","  36.25017,-105.59333",NA,"35055","Carson National Forest                                                                                                                                                                                  ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.59333 36.25017)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.59333, 36.25017)
"284",1610802,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Taos, New Mexico, United States","  36.25445,-105.58227",NA,"35055","Carson National Forest                                                                                                                                                                                  ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.58227 36.25445)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.58227, 36.25445)
"285",1610801,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Taos, New Mexico, United States","  36.25516,-105.58072",NA,"35055","Carson National Forest                                                                                                                                                                                  ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.58072 36.25516)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.58072, 36.25516)
"286",1610798,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Taos, New Mexico, United States","  36.23195,-105.60080",NA,"35055","Carson National Forest                                                                                                                                                                                  ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.6008 36.23195)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.6008, 36.23195)
"287",1610782,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Taos, New Mexico, United States","  36.53354,-105.93092",NA,"35055","Carson National Forest                                                                                                                                                                                  ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.93092 36.53354)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.93092, 36.53354)
"288",1610779,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Rio Arriba, New Mexico, United States","  36.60872,-105.96576",NA,"35039","Carson National Forest                                                                                                                                                                                  ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.96576 36.60872)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.96576, 36.60872)
"289",1610747,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Rio Arriba, New Mexico, United States","  36.48989,-106.01190",NA,"35039","Carson National Forest                                                                                                                                                                                  ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-106.0119 36.48989)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-106.0119, 36.48989)
"290",1605860,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Taos, New Mexico, United States","  36.20359,-105.80036",NA,"35055","Copper Hill Area of Critical Environmental Concern                                                                                                                                                      ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.80036 36.20359)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.80036, 36.20359)
"291",1605858,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Taos, New Mexico, United States","  36.20326,-105.79900",NA,"35055","Copper Hill Area of Critical Environmental Concern                                                                                                                                                      ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.799 36.20326)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.799, 36.20326)
"292",1605840,"Cirsium vulgare","bull thistle (Cirsium vulgare (Savi) Ten.)",3393,NA,NA,"Santa Fe, New Mexico, United States","  35.95404,-105.93250",NA,"35049","Wild Rivers Recreation Area                                                                                                                                                                             ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.9325 35.95404)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.9325, 35.95404)
"293",1617257,"Alhagi maurorum","camelthorn (Alhagi maurorum Medik)",5061,NA,NA,"Socorro, New Mexico, United States","  33.87858,-106.53944",NA,"35053","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,"Herbicide",NA,NA,"2.99999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2001-07-16T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"R. Talley",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-106.53944 33.87858)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-106.53944, 33.87858)
"294",1614401,"Alhagi maurorum","camelthorn (Alhagi maurorum Medik)",5061,NA,NA,"McKinley, New Mexico, United States","  35.71493,-108.74389",NA,"35031","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"5.00000000",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1997-10-08T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"D. Lowery",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.74389 35.71493)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.74389, 35.71493)
"295",1614400,"Alhagi maurorum","camelthorn (Alhagi maurorum Medik)",5061,NA,NA,"McKinley, New Mexico, United States","  35.69958,-108.70580",NA,"35031","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"5.00000000",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1997-10-08T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"D. Lowery",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.7058 35.69958)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.7058, 35.69958)
"296",1610840,"Alhagi maurorum","camelthorn (Alhagi maurorum Medik)",5061,NA,NA,"Grant, New Mexico, United States","  32.86576,-107.87378",NA,"35017","Gila National Forest                                                                                                                                                                                    ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,"Herbicide",NA,NA,"2.99999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2001-07-16T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"R. Talley",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.87378 32.86576)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.87378, 32.86576)
"297",1605862,"Alhagi maurorum","camelthorn (Alhagi maurorum Medik)",5061,NA,NA,"Dona Ana, New Mexico, United States","  32.72116,-107.20346",NA,"35013","BLM Public Land                                                                                                                                                                                         ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,"Herbicide",NA,NA,"2.99999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2001-07-16T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"R. Talley",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.20346 32.72116)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.20346, 32.72116)
"298",1605830,"Alhagi maurorum","camelthorn (Alhagi maurorum Medik)",5061,NA,NA,"Taos, New Mexico, United States","  36.32759,-106.01572",NA,"35055","Wild Rivers Recreation Area                                                                                                                                                                             ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-106.01572 36.32759)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-106.01572, 36.32759)
"299",1599916,"Alhagi maurorum","camelthorn (Alhagi maurorum Medik)",5061,NA,NA,"Cibola, New Mexico, United States","  34.86833,-107.30963",NA,"35006","BLM Public Land                                                                                                                                                                                         ",NA,NA,NA,NA,NA,NA,3,"Acres",0.05,"Acres",NA,NA,NA,NA,"2.99999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-10-05T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"Brad McKown",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.30963 34.86833)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.30963, 34.86833)
"300",8265095,"Cirsium arvense","Canada thistle (Cirsium arvense (L.) Scop.)",2792,NA,NA,"Sandoval, New Mexico, United States","  35.85404,-106.76604",NA,"35043",NA,NA,7,NA,NA,NA,NA,NA,NA,50,"Sq Feet",NA,"",NA,NA,NA,NA,NA,"Positive","Positive","Julie Luetzelschwab","2019-08-05T17:38:00.000Z",NA,"2019-08-13T20:21:35.060Z","2019-08-13T20:21:35.060Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified",NA,NA,TRUE,"Christine Bishop","2019-08-15T11:10:35.210Z","",NA,NA,NA,NA,NA,NA,"WGS84     ","","Wild Spotter",NA,NA,NA,NA,NA,NA,NA,"POINT (-106.7660418 35.85403732)","Point",TRUE,NA,NA,NA,NA,NA,"0",c(-106.7660418, 35.85403732)
"301",8265094,"Cirsium arvense","Canada thistle (Cirsium arvense (L.) Scop.)",2792,NA,NA,"Rio Arriba, New Mexico, United States","  36.40922,-106.87729",NA,"35039",NA,NA,9,NA,NA,NA,NA,NA,NA,20,"Acres",NA,"",NA,NA,NA,NA,NA,"Positive","Positive","Julie Luetzelschwab","2019-08-08T15:47:00.000Z",NA,"2019-08-13T20:21:30.437Z","2019-08-13T20:21:30.437Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified",NA,NA,TRUE,"Christine Bishop","2019-08-15T11:07:28.303Z","",NA,NA,NA,NA,NA,NA,"WGS84     ","","Wild Spotter",NA,NA,NA,NA,NA,NA,NA,"POINT (-106.87729159 36.4092245)","Point",TRUE,NA,NA,NA,NA,NA,"0",c(-106.87729159, 36.4092245)
"302",8169038,"Cirsium arvense","Canada thistle (Cirsium arvense (L.) Scop.)",2792,NA,NA,"San Miguel, New Mexico, United States","  35.75945,-105.69191",NA,"35047",NA,NA,9,NA,NA,NA,NA,NA,NA,15,"Sq Feet",NA,"",NA,NA,NA,NA,NA,"Positive","Positive","Jocelyn Jones , USDA","2019-07-01T13:28:00.000Z",NA,"2019-07-01T17:11:22.050Z","2019-07-01T17:11:22.050Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified",NA,NA,TRUE,"Christine Bishop","2019-10-16T12:38:41.370Z","",NA,NA,NA,NA,NA,NA,"WGS84     ","","Wild Spotter",NA,NA,NA,NA,NA,NA,NA,"POINT (-105.6919098 35.7594483)","Point",TRUE,NA,NA,NA,NA,NA,"0",c(-105.6919098, 35.7594483)
"303",7806775,"Cirsium arvense","Canada thistle (Cirsium arvense (L.) Scop.)",2792,NA,NA,"San Miguel, New Mexico, United States","  35.36087,-105.60146",NA,"35047",NA,NA,4,NA,NA,NA,NA,NA,NA,100,"Sq Feet",NA,"",NA,NA,NA,NA,NA,"Positive","Positive","Julie Luetzelschwab","2018-08-25T14:20:00.000Z",NA,"2018-08-28T06:21:30.393Z","2018-08-28T06:21:30.393Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified",NA,NA,TRUE,"Christine Bishop","2019-05-07T18:04:09.197Z","",NA,NA,NA,NA,NA,NA,"WGS84     ",NA,"Wild Spotter",NA,NA,NA,NA,NA,NA,NA,"POINT (-105.60146402 35.36086965)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.60146402, 35.36086965)
"304",7660871,"Cirsium arvense","Canada thistle (Cirsium arvense (L.) Scop.)",2792,NA,NA,"Rio Arriba, New Mexico, United States","  36.11705,-106.43915",NA,"35039",NA,NA,6,NA,NA,NA,NA,NA,NA,100,"Sq Feet",NA,"",NA,NA,NA,NA,NA,"Positive","Positive","Julie Luetzelschwab","2018-08-12T13:24:00.000Z",NA,"2018-08-16T19:42:05.713Z","2018-08-16T19:42:05.713Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified",NA,NA,TRUE,"Christine Bishop","2019-05-07T18:08:28.040Z","",NA,NA,NA,NA,NA,NA,"WGS84     ",NA,"Wild Spotter",NA,NA,NA,NA,NA,NA,NA,"POINT (-106.43915178 36.11704683)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-106.43915178, 36.11704683)
"305",7660862,"Cirsium arvense","Canada thistle (Cirsium arvense (L.) Scop.)",2792,NA,NA,"Rio Arriba, New Mexico, United States","  36.12142,-106.43695",NA,"35039",NA,NA,7,NA,NA,NA,NA,NA,NA,100,"Sq Feet",NA,"",NA,NA,NA,NA,NA,"Positive","Positive","Julie Luetzelschwab","2018-08-12T13:02:00.000Z",NA,"2018-08-16T19:41:32.307Z","2018-08-16T19:41:32.307Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified",NA,NA,TRUE,"Christine Bishop","2019-05-07T18:13:28.140Z","",NA,NA,NA,NA,NA,NA,"WGS84     ",NA,"Wild Spotter",NA,NA,NA,NA,NA,NA,NA,"POINT (-106.43694511 36.12141967)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-106.43694511, 36.12141967)
"306",5185376,"Cirsium arvense","Canada thistle (Cirsium arvense (L.) Scop.)",2792,NA,NA,"Colfax, New Mexico, United States","  36.97329,-104.39394",NA,"35007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Positive","Positive","iNaturalist Database ","2016-07-27T00:00:00.000Z",NA,"2017-12-23T12:34:44.823Z","2016-08-23T23:54:18.000Z",NA,"27047",NA,NA,"Creeping Thistle",NA,NA,NA,NA,NA,NA,"",NA,NA,"","Bulk Verified",NA,"Deborah Rayfield",NA,TRUE,NA,"2017-12-23T12:34:45.147Z",NA,NA,NA,"Chuck Sexton",NA,NA,"http://www.inaturalist.org/observations/3951917",NA,"This was at least as good a butterfly nectar resource as the large patch of showy milkweed that it surrounded.","iNaturalist API",NA,NA,NA,NA,NA,NA,NA,"POINT(-104.393936157 36.9732894897)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-104.393936157, 36.9732894897)
"307",1620646,"Cirsium arvense","Canada thistle (Cirsium arvense (L.) Scop.)",2792,NA,NA,"Taos, New Mexico, United States","  36.18500,-105.63700",NA,"35055","Unknown                                                                                                                                                                                                 ",NA,NA,NA,NA,NA,NA,NA,NA,0.05,"Acres",NA,"Herbicide",NA,NA,NA,NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-30T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"K. Trujillo",NA,NA,NA,"NAD27     "," Infest Area assigned lowest cover category (<0.1) since critical data not reported.  Site geographic coordinates   (latitude, longitude decimal degrees) degraded to 3 decimal places.","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.637 36.185)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-105.637, 36.185)
